award_id,agency,detailed_status,grantee_organization,grantee_state,grantee_city,grantee_org_type,usasp_award_id,usasp_recipient_name,uei,parent_uei,parent_name,business_categories,usasp_address,usasp_city,usasp_state,usasp_country,usasp_zip5,usasp_county,usasp_congressional,usasp_pop_end,ein,bmf_name,bmf_city,bmf_zip5,ntee,bmf_revenue,match_tier,match_name_score,match_geo_score,match_method
NH23IP922632,cdc,Reinstated (confirmed),MARYLAND DEPARTMENT OF HEALTH,MD,BALTIMORE,Health Department,ASST_NON_NH23IP922632_075,MARYLAND DEPARTMENT OF HEALTH,Q4YJNDPS53E6,,,Government|U.S. Regional/State Government,201 W PRESTON ST FL 3,BALTIMORE,MD,USA,21201,BALTIMORE (CITY),07,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922634,cdc,Reinstated (confirmed),PENNSYLVANIA DEPARTMENT OF HEALTH,PA,HARRISBURG,Health Department,ASST_NON_NH23IP922634_075,PENNSYLVANIA DEPARTMENT OF HEALTH,JYYWJ2QYHQP5,TN75GJE1S7G3,COMMONWEALTH OF PENNSYLVANIA,Government|U.S. Regional/State Government,625 FORSTER ST,HARRISBURG,PA,USA,17120,DAUPHIN,10,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922635,cdc,Reinstated (confirmed),MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,MI,LANSING,Health Department,ASST_NON_NH23IP922635_075,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,C2AQVDYYUAS7,,,Government|U.S. Regional/State Government,235 S GRAND AVE,LANSING,MI,USA,48933,INGHAM,07,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922636,cdc,Reinstated (confirmed),CITY OF NEW YORK,NY,LONG ISLAND CITY,Health Department,ASST_NON_NH23IP922636_075,CITY OF NEW YORK,XKJ3F8WKV2L3,,CITY OF NEW YORK,Government|U.S. Regional/State Government,4209 28TH ST,LONG ISLAND CITY,NY,USA,11101,QUEENS,07,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922637,cdc,Reinstated (confirmed),DEPARTMENT OF PUBLIC HEALTH ILLINOIS,IL,SPRINGFIELD,Health Department,ASST_NON_NH23IP922637_075,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,NN66PR7QMLR8,D7HCF22DWPM5,HUMAN RIGHTS DEPT,Government|U.S. Regional/State Government,525 W JEFFERSON ST,SPRINGFIELD,IL,USA,62702,SANGAMON,13,2025-06-30,,,,,,,GOV,0,0,government-entity
NH75OT000004,cdc,Reinstated (confirmed),CITY OF LONG BEACH,CA,LONG BEACH,Health Department,ASST_NON_NH75OT000004_075,CITY OF LONG BEACH,P43FW2K6F7Z9,J3FACB8K56B7,"LONG BEACH, CITY OF",Government|U.S. Local Government,2525 GRAND AVE,LONG BEACH,CA,USA,90815,LOS ANGELES,42,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000005,cdc,Reinstated (confirmed),ARIZONA DEPARTMENT OF HEALTH SERVICES,AZ,PHOENIX,Health Department,ASST_NON_NH75OT000005_075,ARIZONA DEPARTMENT OF HEALTH SERVICES,QMWUG1AMYF65,,,Government|U.S. Regional/State Government,150 N 18TH AVE STE 530,PHOENIX,AZ,USA,85007,MARICOPA,03,2026-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000006,cdc,Reinstated (confirmed),CITY OF PHILADELPHIA,PA,Philadelphia,Health Department,ASST_NON_NH75OT000006_075,CITY OF PHILADELPHIA,NVHLFCAN68G9,,CITY OF PHILADELPHIA,Government|U.S. Local Government,1101 MARKET ST FL 12,PHILADELPHIA,PA,USA,19107,PHILADELPHIA,02,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000007,cdc,Reinstated (confirmed),COUNTY OF FRESNO,CA,FRESNO,Health Department,ASST_NON_NH75OT000007_075,COUNTY OF FRESNO,GLP5PZLWSZE1,,COUNTY OF FRESNO,Government|U.S. Local Government,1221 FULTON ST # 3,FRESNO,CA,USA,93721,FRESNO,21,2026-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000008,cdc,Reinstated (confirmed),MULTNOMAH COUNTY,OR,PORTLAND,Health Department,ASST_NON_NH75OT000008_075,MULTNOMAH COUNTY,DZRHDJDP41A4,,,Government|U.S. Local Government,501 SE HAWTHORNE BLVD STE 531,PORTLAND,OR,USA,97214,MULTNOMAH,01,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000011,cdc,Reinstated (confirmed),"MARICOPA, COUNTY OF",AZ,PHOENIX,Health Department,ASST_NON_NH75OT000011_075,"MARICOPA, COUNTY OF",LM85MG1513K5,,COUNTY OF MARICOPA,Government|U.S. Local Government,4041 N CENTRAL AVE STE 1400,PHOENIX,AZ,USA,85012,MARICOPA,03,2025-11-30,,,,,,,GOV,0,0,government-entity
NH75OT000016,cdc,Reinstated (confirmed),COUNTY OF SANTA CLARA,CA,SAN JOSE,Health Department,ASST_NON_NH75OT000016_075,COUNTY OF SANTA CLARA,T4CJWCFYDA24,,COUNTY OF SANTA CLARA,Government|U.S. Local Government,976 LENZEN AVE,SAN JOSE,CA,USA,95126,SANTA CLARA,18,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000019,cdc,Reinstated (confirmed),COUNTY OF RIVERSIDE,CA,RIVERSIDE,Health Department,ASST_NON_NH75OT000019_075,COUNTY OF RIVERSIDE,YXSZFGDUQUJ5,,COUNTY OF RIVERSIDE,Government|U.S. Local Government,4065 COUNTY CIRCLE DR,RIVERSIDE,CA,USA,92503,RIVERSIDE,39,2026-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000021,cdc,Reinstated (confirmed),MECKLENBURG COUNTY,NC,CHARLOTTE,Planning & Administrative Organizations,ASST_NON_NH75OT000021_075,MECKLENBURG COUNTY,EZ15XL6BMM68,,,Government|U.S. Local Government,600 E 4TH ST,CHARLOTTE,NC,USA,28202,MECKLENBURG,12,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000024,cdc,Reinstated (confirmed),COOK COUNTY DEPARTMENT OF PUBLIC HEALTH,IL,FOREST PARK,Health Department,ASST_NON_NH75OT000024_075,COOK COUNTY DEPARTMENT OF PUBLIC HEALTH,WNF3V7BLNXX7,,COUNTY OF COOK,Government|U.S. Local Government,7556 JACKSON BLVD,FOREST PARK,IL,USA,60130,COOK,07,2025-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000025,cdc,Reinstated (confirmed),KING COUNTY,WA,SEATTLE,Health Department,ASST_NON_NH75OT000025_075,KING COUNTY,TS2LXAN2W8A8,,,Government|U.S. Local Government,401 5TH AVE,SEATTLE,WA,USA,98104,KING,09,2025-11-19,,,,,,,GOV,0,0,government-entity
NH75OT000028,cdc,Reinstated (confirmed),STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,NC,RALEIGH,Welfare Department,ASST_NON_NH75OT000028_075,NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,DKT3LLBWFVL3,,,Government|U.S. Regional/State Government,101 BLAIR DR,RALEIGH,NC,USA,27603,WAKE,02,2026-05-31,,,,,,,GOV,0,0,government-entity
NH75OT000029,cdc,Reinstated (confirmed),OREGON HEALTH AUTHORITY,OR,SALEM,Health Department,ASST_NON_NH75OT000029_075,OREGON HEALTH AUTHORITY-PUBLIC HEALTH,HFJRBHKCBPR5,,,Government|U.S. Regional/State Government,500 SUMMER ST NE # E-82,SALEM,OR,USA,97301,MARION,06,2026-05-31,,,,,,,GOV,0,0,government-entity
